sn,server_model,msg_cnt,fault_hour,fault_minute,msg_1_cnt,msg_2_cnt,msg_3_cnt,msg_4_cnt,msg_hour_max,msg_hour_min,msg_hour_avg,msg_hour_median,msg_hour_mode,msg_minute_max,msg_minute_min,msg_minute_avg,msg_minute_median,msg_minute_mode,msg_log,fault_time
6c1d04df4572,66,4,15,47,0,0,1,0,14,14,14.0,14.0,14,12,11,11.25,11.0,11, memory #0xe2 | correctable ecc | asserted.,2020-04-21 15:47:09
6c38ed47a5d6,51,1,13,50,0,0,1,0,5,5,5.0,5.0,5,49,49,49.0,49.0,49, memory #0xe2 | correctable ecc | asserted.,2020-07-07 13:50:48
6c666e6ef366,63,6,10,26,0,0,4,0,9,9,9.0,9.0,9,39,22,24.833333333333332,22.0,22, system event #0xff | timestamp clock sync | asserted. microcontroller #0x3b | transition to running | asserted. system boot initiated | initiated by power up | asserted. microcontroller/coprocessor #0x3b | transition to running | asserted.,2020-05-08 10:26:54
6c8fa7f04960,66,2,21,30,0,0,2,0,21,21,21.0,21.0,21,19,18,18.5,18.5,18, system boot initiated bios_boot_up | initiated by power up | asserted. processor #0x7c | configuration error | asserted.,2020-02-19 21:30:53
6c8fd5425212,66,4,16,29,0,0,3,0,16,16,16.0,16.0,16,22,1,11.25,11.0,1, system boot initiated bios_boot_up | initiated by power up | asserted. memory #0xe2 | memory device disabled | asserted. version change #0x8b | hardware change detected | asserted.,2019-12-31 16:29:42
6ce3713b252f,6,1,4,18,0,0,1,0,3,3,3.0,3.0,3,33,33,33.0,33.0,33, system boot initiated sysrestart | system restart | asserted.,2020-04-14 04:18:56
6cf8ed263d9b,15,46,6,14,0,0,2,0,6,5,5.434782608695652,5.0,5,58,0,30.82608695652174,43.0,0, memory #0xe2 | correctable ecc | asserted. memory #0xe2 | correctable ecc (@dimm@0(cpu1)) | asserted.,2020-05-13 06:14:36
6d1b772cc5e3,66,2,13,8,0,0,2,0,9,9,9.0,9.0,9,39,39,39.0,39.0,39, unknown chassis_control |  | asserted. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted.,2020-02-27 13:08:39
6d1e40c698fc,20,1,6,27,0,0,1,0,5,5,5.0,5.0,5,41,41,41.0,41.0,41, power supply ps2_status | failure detected | asserted.,2020-03-22 06:27:05
6d422138723b,95,2,8,12,0,0,2,0,7,7,7.0,7.0,7,34,34,34.0,34.0,34, processor #0x1d | thermal trip | asserted. system acpi power state #0x7d | s4/s5: soft-off | asserted.,2020-05-05 08:12:53
6d4dd924f54a,23,14,5,34,0,0,2,0,5,5,5.0,5.0,5,34,33,33.142857142857146,33.0,33, memory cpu0c0_dimm_stat | uncorrectable ecc | asserted. processor cpu0_status | configuration error | asserted.,2020-07-23 05:34:30
6d81c45cb15a,51,3,3,50,0,0,1,0,3,3,3.0,3.0,3,47,46,46.666666666666664,47.0,47, memory #0xe2 | correctable ecc | asserted.,2020-06-08 03:50:28
6d943794e7c9,66,2,8,3,0,0,1,0,6,5,5.5,5.5,5,52,1,26.5,26.5,1, memory #0xe2 | correctable ecc | asserted.,2020-07-05 08:03:17
6dc19d3318a5,73,1,0,17,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,,2020-01-05 00:17:51
6dc65d727f85,13,4,14,57,0,0,4,0,14,14,14.0,14.0,14,51,47,48.25,47.5,47, os boot bios_boot_up | boot completed - device not specified | asserted. system boot initiated system restart | system restart | asserted. memory mem_che0_status | correctable ecc | asserted. memory mem_chg0_status | uncorrectable ecc | asserted.,2020-09-28 14:57:23
6dc65d727f85,13,4,15,7,0,0,4,0,14,14,14.0,14.0,14,51,47,48.25,47.5,47, os boot bios_boot_up | boot completed - device not specified | asserted. system boot initiated system restart | system restart | asserted. memory mem_che0_status | correctable ecc | asserted. memory mem_chg0_status | uncorrectable ecc | asserted.,2020-09-28 15:07:29
6dcabea2a451,16,1,23,49,0,0,1,0,23,23,23.0,23.0,23,48,48,48.0,48.0,48, memory #0xf9 | correctable ecc | asserted.,2020-02-05 23:49:41
6ded7d4088da,51,2,15,39,0,0,1,0,15,12,13.5,13.5,12,40,32,36.0,36.0,32, memory #0xe2 | correctable ecc | asserted.,2020-10-16 15:39:12
6e0114234f89,85,6,23,12,0,0,5,0,22,22,22.0,22.0,22,24,23,23.166666666666668,23.0,23, memory cpu0a0_dimm_stat | memory device disabled | asserted. system boot initiated bios_boot_up | initiated by warm reset | asserted. processor cpu0_status | uncorrectable machine check exception | deasserted. processor cpu0_status | uncorrectable machine check exception | asserted. processor cpu0_status | ierr | asserted.,2020-02-05 23:12:16
6e0d73e15335,6,1,18,3,0,0,1,0,17,17,17.0,17.0,17,46,46,46.0,46.0,46, memory dimm110 | correctable ecc logging limit reached | asserted.,2020-03-07 18:03:32
6e0e1eb585dc,12,4,13,42,0,0,0,1,10,10,10.0,10.0,10,36,34,34.75,34.5,34, memory | correctable ecc | asserted | cpu 0 dimm 8.,2020-01-15 13:42:09
6e0f1e31f870,30,3,2,54,0,0,3,0,2,2,2.0,2.0,2,32,31,31.333333333333332,31.0,31, processor cpu_caterr | state asserted | asserted. processor cpu1_status | configuration error | asserted. memory cpu1d1_dimm_stat | uncorrectable ecc | asserted.,2020-03-22 02:54:20
6e1a6f2751fb,13,1,19,3,0,0,1,0,18,18,18.0,18.0,18,39,39,39.0,39.0,39, memory mem_chf0_status | correctable ecc | asserted.,2020-05-05 19:03:00
6e29e2bbc072,22,4,14,3,0,0,3,0,14,13,13.5,13.5,13,59,0,29.5,29.5,0, system boot initiated bios_boot_up | initiated by warm reset | asserted. system event | timestamp clock sync | asserted. memory #0xf9 | uncorrectable ecc | asserted.,2020-05-17 14:03:52
6e3d9d77543e,16,4,13,3,0,0,3,0,13,13,13.0,13.0,13,3,0,1.5,1.5,0, system event #0x10 | timestamp clock sync | asserted. memory #0xf9 | uncorrectable ecc | asserted. system boot initiated bios_boot_up | initiated by warm reset | asserted.,2020-05-26 13:03:13
6e3d9d77543e,16,2,15,17,0,0,1,0,15,14,14.5,14.5,14,54,16,35.0,35.0,16, memory #0xf9 | correctable ecc | asserted.,2020-06-09 15:17:41
6e5638a39bb3,13,1,16,56,0,0,1,0,16,16,16.0,16.0,16,28,28,28.0,28.0,28, memory mem_cha0_status | correctable ecc | asserted.,2020-05-27 16:56:05
6e61dbd66f65,16,4,5,55,0,0,3,0,5,5,5.0,5.0,5,43,38,40.0,39.5,38, system event #0x10 | timestamp clock sync | asserted. memory #0xf9 | uncorrectable ecc | asserted. system boot initiated bios_boot_up | initiated by warm reset | asserted.,2020-01-14 05:55:56
6e62070e60f8,83,20,23,5,0,0,1,0,22,4,11.35,9.5,8,54,4,30.95,30.0,43, memory #0x80 | correctable ecc | asserted.,2020-05-09 23:05:23
6e6f2f35c18a,26,5,9,54,0,0,5,0,7,7,7.0,7.0,7,40,40,40.0,40.0,40, microcontroller #0x16 | transition to running | asserted. processor cpu0_status | ierr | asserted. processor cpu0_status | uncorrectable machine check exception | asserted. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted. power supply cpu_pg | failure detected | asserted.,2020-06-26 09:54:55
6e711ca08666,49,2,11,15,0,0,1,0,11,8,9.5,9.5,8,16,11,13.5,13.5,11, memory #0xe2 | correctable ecc | asserted.,2020-01-10 11:15:13
6e78526223df,13,6,13,38,0,0,6,0,13,13,13.0,13.0,13,13,9,10.166666666666666,9.5,9, os boot bios_boot_up | boot completed - device not specified | asserted. system boot initiated system restart | system restart | asserted. os stop/shutdown os status | os graceful shutdown | asserted. os critical stop os status | os graceful shutdown | asserted. system acpi power state power status | legacy on state | asserted. system acpi power state power status | legacy off state | asserted.,2020-06-12 13:38:55
6e8c4e077c78,49,3,12,51,0,0,2,0,11,11,11.0,11.0,11,58,57,57.666666666666664,58.0,58, memory #0xe2 | uncorrectable ecc | asserted. processor cpu_caterr | state asserted | asserted.,2019-12-31 12:51:53
6e8f6641a811,53,1,12,27,0,0,1,0,12,12,12.0,12.0,12,27,27,27.0,27.0,27, drive slot / bay hdd_r_3_status | drive fault | asserted.,2020-02-09 12:27:33
6ebf1d787123,83,2,16,14,0,0,2,0,14,14,14.0,14.0,14,6,6,6.0,6.0,6, unknown cpu0 mcerr |  | asserted. unknown cpu0 caterr |  | asserted.,2020-07-22 16:14:55
6ecc987585bb,12,10,14,49,0,0,1,1,14,13,13.8,14.0,14,57,45,48.0,46.0,45, memory | correctable ecc (@dimm3a(cpu2)) | asserted. memory | correctable ecc | asserted | cpu 1 dimm 8.,2020-05-19 14:49:02
6ed011db0006,16,5,13,27,0,0,4,0,13,13,13.0,13.0,13,14,1,10.8,13.0,14, os boot #0xe9 | boot completed - device not specified | asserted. memory #0xf9 | uncorrectable ecc | asserted. system boot initiated bios_boot_up | initiated by warm reset | asserted. system event #0x10 | timestamp clock sync | asserted.,2020-02-12 13:27:58
6eef3be702f1,23,8,20,19,0,0,8,0,19,18,18.75,19.0,19,58,15,26.5,15.0,15, system acpi power state acpi_pwr_status | s0/g0: working | asserted. microcontroller/coprocessor #0x16 | transition to running | asserted. processor cpu_caterr | state deasserted | asserted. microcontroller #0x16 | transition to running | asserted. unknown #0x17 |  | asserted. system boot initiated bios_boot_up | initiated by power up | asserted. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted. processor cpu_caterr | state asserted | asserted.,2020-07-17 20:19:53
6ef66e3a484c,85,2,1,35,0,0,2,0,0,0,0.0,0.0,0,37,37,37.0,37.0,37, processor cpu0_status | uncorrectable machine check exception | asserted. processor cpu0_status | ierr | asserted.,2020-11-12 01:35:54
6f1a9d64834f,99,6,20,55,0,0,1,0,20,20,20.0,20.0,20,53,53,53.0,53.0,53, memory memory_status | correctable ecc | asserted.,2020-07-14 20:55:42
6f20d669e6f7,31,1,1,44,0,0,1,0,1,1,1.0,1.0,1,11,11,11.0,11.0,11, power supply psu1_status | failure detected | asserted.,2020-09-24 01:44:33
6f2370a696f0,51,2,6,33,0,0,1,0,6,5,5.5,5.5,5,36,32,34.0,34.0,32, memory #0xe2 | correctable ecc | asserted.,2020-06-27 06:33:20
6f65b9059393,27,1,18,54,0,0,1,0,18,18,18.0,18.0,18,25,25,25.0,25.0,25, drive slot / bay disk17_stat | drive fault | asserted.,2020-10-25 18:54:54
6f729b5b09f9,35,4,12,44,0,0,4,0,11,11,11.0,11.0,11,38,37,37.5,37.5,37, processor cpu1_status | ierr | asserted. processor cpu1_status | configuration error | asserted. management subsys health system_health | sensor access degraded or unavailable | asserted. processor cpu0_status | ierr | asserted.,2020-03-22 12:44:08
6f82d6e875bf,16,14,22,11,0,0,6,0,21,18,19.714285714285715,21.0,21,55,23,43.357142857142854,48.0,48, memory #0xf9 | uncorrectable ecc | asserted. memory #0xf9 | correctable ecc | asserted. system event #0x10 | timestamp clock sync | asserted. system boot initiated bios_boot_up | initiated by warm reset | asserted. os boot #0xe9 | boot completed - device not specified | asserted. processor #0xfa | configuration error | asserted.,2020-08-03 22:11:20
6f8975090ef5,40,7,19,34,0,0,7,0,18,18,18.0,18.0,18,30,29,29.857142857142858,30.0,30, processor cpu0_status | presence detected | asserted. power supply ps2_status | presence detected | asserted. processor cpu0_status | uncorrectable machine check exception | asserted. microcontroller bmc_boot_up | device enabled | asserted. processor cpu1_status | presence detected | asserted. power supply ps1_status | presence detected | asserted. processor cpu1_status | uncorrectable machine check exception | asserted.,2020-08-02 19:34:54
6f927d4aa008,69,2,8,17,0,0,1,0,8,8,8.0,8.0,8,7,6,6.5,6.5,6, memory #0xe2 | correctable ecc | asserted.,2020-02-15 08:17:41
6fa3858fd48e,39,1,13,58,0,0,1,0,13,13,13.0,13.0,13,13,13,13.0,13.0,13, memory cpu0a0_dimm_stat | correctable ecc | asserted.,2020-06-22 13:58:26
6fa77399d5b8,99,1,17,16,0,0,1,0,16,16,16.0,16.0,16,59,59,59.0,59.0,59, memory memory_status | correctable ecc | asserted.,2020-01-12 17:16:03
6fb832941623,66,1,11,9,0,0,1,0,10,10,10.0,10.0,10,14,14,14.0,14.0,14, memory #0xe2 | correctable ecc | asserted.,2020-07-13 11:09:21
6fe0995e5301,31,1,2,29,0,0,1,0,1,1,1.0,1.0,1,54,54,54.0,54.0,54, power supply psu0_status | failure detected | asserted.,2020-10-22 02:29:56
6ffa2c048167,22,2,17,14,0,0,1,0,17,9,13.0,13.0,9,12,10,11.0,11.0,10, memory #0xf9 | correctable ecc | asserted.,2020-03-21 17:14:38
6ffa63d28d82,13,1,17,44,0,0,1,0,10,10,10.0,10.0,10,52,52,52.0,52.0,52, memory mem_chb0_status | correctable ecc | asserted.,2020-07-21 17:44:51
6ffdfadb5944,51,1,17,30,0,0,1,0,15,15,15.0,15.0,15,16,16,16.0,16.0,16, memory #0xe2 | correctable ecc | asserted.,2020-09-22 17:30:11
701d4f690a60,52,1,10,46,0,0,1,0,10,10,10.0,10.0,10,44,44,44.0,44.0,44, memory #0xe2 | correctable ecc | asserted.,2020-08-12 10:46:32
7047d67b8b5d,25,2,22,57,0,0,1,0,22,11,16.5,16.5,11,52,24,38.0,38.0,24, memory #0xf9 | correctable ecc | asserted.,2019-12-29 22:57:33
7062033a259c,67,1,17,10,0,0,1,0,17,17,17.0,17.0,17,3,3,3.0,3.0,3, system boot initiated #0xe0 | initiated by power up | asserted.,2020-07-23 17:10:53
707cde548992,92,2,22,25,0,0,2,0,21,21,21.0,21.0,21,55,55,55.0,55.0,55, power unit power unit | power off/down | asserted. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted.,2020-08-21 22:25:55
708ca24019ec,23,1,10,46,0,0,1,0,9,9,9.0,9.0,9,44,44,44.0,44.0,44, processor cpu_caterr | state asserted | asserted.,2020-03-01 10:46:55
709df5817411,100,2,17,43,0,0,2,0,17,17,17.0,17.0,17,41,41,41.0,41.0,41, memory memory_status | uncorrectable ecc | asserted. processor cpu_caterr | uncorrectable machine check exception | asserted.,2020-07-17 17:43:20
710536c2138a,66,2,9,43,0,0,2,0,2,2,2.0,2.0,2,28,28,28.0,28.0,28, unknown chassis_control |  | asserted. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted.,2020-01-30 09:43:07
7113fc1942df,92,2,16,30,0,0,1,0,16,6,11.0,11.0,6,50,27,38.5,38.5,27, memory #0x87 | correctable ecc | asserted.,2020-05-20 16:30:05
711fbc942b40,35,1,22,15,0,0,1,0,13,13,13.0,13.0,13,15,15,15.0,15.0,15, processor cpu1_status | ierr | asserted.,2020-01-06 22:15:53
712246cf3bfd,68,5,10,44,0,0,4,0,10,10,10.0,10.0,10,23,20,20.8,20.0,20, unknown chassis_control |  | asserted. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted. system boot initiated #0xe0 | initiated by power up | asserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted.,2020-08-28 10:44:14
71298027d9d8,92,7,0,45,0,0,1,0,0,0,0.0,0.0,0,43,0,18.285714285714285,18.0,0, memory #0x87 | correctable ecc | asserted.,2020-06-01 00:45:17
714fbc1c87ce,35,4,19,45,0,0,4,0,18,18,18.0,18.0,18,48,42,46.5,48.0,48, processor cpu0_status | configuration error | asserted. processor cpu1_status | ierr | asserted. management subsys health system_health | sensor access degraded or unavailable | asserted. processor cpu0_status | ierr | asserted.,2020-03-07 19:45:56
7161dff37cf0,23,2,23,24,0,0,1,0,23,13,18.0,18.0,13,52,22,37.0,37.0,22, memory cpu1d0_dimm_stat | correctable ecc | asserted.,2020-09-18 23:24:27
7186f8e85b79,83,2,5,33,0,0,2,0,4,4,4.0,4.0,4,18,18,18.0,18.0,18, unknown cpu0 mcerr |  | asserted. unknown cpu0 caterr |  | asserted.,2020-11-09 05:33:54
7198389ec979,13,1,11,39,0,0,1,0,7,7,7.0,7.0,7,1,1,1.0,1.0,1, memory mem_chd0_status | correctable ecc | asserted.,2020-01-18 11:39:26
7208edb14605,60,4,2,32,0,0,4,0,1,0,0.5,0.5,0,59,40,53.5,57.5,40, event logging disabled sel_status | log area reset/cleared | asserted. system boot initiated #0xe0 | initiated by power up | asserted. system boot initiated #0xe0 | initiated by warm reset | asserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted.,2020-11-11 02:32:27
721b92804a9a,49,2,15,37,0,0,2,0,15,14,14.5,14.5,14,57,7,32.0,32.0,7, memory #0xe2 | uncorrectable ecc | asserted. system boot initiated #0xe0 | initiated by power up | asserted.,2020-02-25 15:37:55
721b92804a9a,49,3,12,2,0,0,3,0,11,11,11.0,11.0,11,58,46,52.666666666666664,54.0,46, system boot initiated #0xe0 | initiated by hard reset | asserted. memory #0xe2 | uncorrectable ecc | asserted. os boot #0xe0 | boot completed - device not specified | asserted.,2020-04-28 12:02:30
7220cc6e2337,24,6,5,57,0,0,5,0,5,5,5.0,5.0,5,55,54,54.166666666666664,54.0,54, unknown #0xc5 |  | asserted. unknown #0x17 |  | asserted. memory #0xf9 | uncorrectable ecc | asserted. processor cpu_caterr | state asserted | asserted. memory #0xf9 | correctable ecc | asserted.,2020-05-06 05:57:12
7223d2d52516,35,2,13,9,0,0,1,0,13,4,8.5,8.5,4,33,8,20.5,20.5,8, memory cpu0f0_dimm_stat | correctable ecc | asserted.,2020-03-28 13:09:44
7223d2d52516,35,4,16,54,0,0,3,0,16,8,14.0,16.0,16,53,22,45.25,53.0,53, memory cpu0f0_dimm_stat | correctable ecc | deasserted. memory cpu1f0_dimm_stat | memory device disabled | asserted. memory cpu0f0_dimm_stat | correctable ecc | asserted.,2020-03-30 16:54:54
7280b00f625d,21,6,14,20,0,0,5,0,14,14,14.0,14.0,14,10,8,8.833333333333334,8.5,8, button button_pressed | state asserted | asserted. os boot #0xe9 | boot completed - device not specified | asserted. system event #0x10 | timestamp clock sync | asserted. system boot initiated bios_boot_up | initiated by power up | asserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted.,2020-11-07 14:20:20
7285817064b2,23,2,13,36,0,0,2,0,13,13,13.0,13.0,13,36,36,36.0,36.0,36, processor cpu0_status | configuration error | asserted. memory cpu0a0_dimm_stat | uncorrectable ecc | asserted.,2020-05-26 13:36:41
7285e02d62ee,35,1,10,45,0,0,1,0,2,2,2.0,2.0,2,43,43,43.0,43.0,43, system boot initiated bios_boot_up | initiated by warm reset | asserted.,2020-06-25 10:45:51
7297e8dea1a5,26,1,20,13,0,0,1,0,19,19,19.0,19.0,19,8,8,8.0,8.0,8, power supply fpga_pg | failure detected | asserted.,2020-10-20 20:13:11
729c73e040ff,35,1,22,46,0,0,1,0,21,21,21.0,21.0,21,45,45,45.0,45.0,45, processor cpu1_status | ierr | asserted.,2020-04-08 22:46:54
72b0223cc5fa,92,6,18,36,0,0,4,0,15,13,13.666666666666666,13.0,13,54,45,48.0,45.0,45, power supply ps2_status | power supply ac lost | deasserted. power supply ps2_status | power supply ac lost | asserted. power supply ps4_status | power supply ac lost | deasserted. power supply ps4_status | power supply ac lost | asserted.,2020-05-14 18:36:59
72b779b21ab3,35,2,20,19,0,0,2,0,20,20,20.0,20.0,20,16,16,16.0,16.0,16, processor cpu0_status | configuration error | asserted. memory cpu1e1_dimm_stat | uncorrectable ecc | asserted.,2020-11-05 20:19:21
72bc97e1b7ab,16,2,13,29,0,0,1,0,13,13,13.0,13.0,13,24,10,17.0,17.0,10, memory #0xf9 | correctable ecc | asserted.,2020-03-06 13:29:47
72bc97e1b7ab,16,4,4,39,0,0,3,0,4,4,4.0,4.0,4,11,9,10.0,10.0,9, memory #0xf9 | uncorrectable ecc | asserted. os boot #0xe9 | boot completed - device not specified | asserted. system boot initiated bios_boot_up | initiated by warm reset | asserted.,2020-03-24 04:39:21
72bcda8baaf1,35,8,20,5,0,0,1,0,20,20,20.0,20.0,20,5,4,4.75,5.0,5, memory cpu0b0_dimm_stat | correctable ecc | asserted.,2020-06-01 20:05:26
72cc7c652157,35,1,13,19,0,0,1,0,13,13,13.0,13.0,13,15,15,15.0,15.0,15, memory cpu0a0_dimm_stat | correctable ecc | asserted.,2020-03-16 13:19:42
72e37efd5a11,66,1,13,57,0,0,1,0,13,13,13.0,13.0,13,30,30,30.0,30.0,30, memory #0xe2 | correctable ecc | asserted.,2020-08-01 13:57:15
72f80830851f,56,3,10,11,0,0,3,0,8,8,8.0,8.0,8,27,26,26.333333333333332,26.0,26, processor cpu1_status | ierr | asserted. management subsys health system_health | sensor access degraded or unavailable | asserted. processor cpu0_status | ierr | asserted.,2020-02-06 10:11:54
7302d7b8ccd5,19,3,1,24,0,0,1,0,1,1,1.0,1.0,1,22,10,16.0,16.0,10, memory #0xf9 | correctable ecc | asserted.,2020-01-15 01:24:41
732b52746630,28,1,7,4,0,0,1,0,6,6,6.0,6.0,6,22,22,22.0,22.0,22, power supply ps2_status | failure detected | asserted.,2020-09-19 07:04:25
733a986d875e,59,39,8,2,0,0,1,0,8,7,7.0256410256410255,7.0,7,51,2,31.435897435897434,32.0,17, memory #0xe2 | correctable ecc logging limit reached | asserted.,2020-01-10 08:02:49
734b47a4ac63,13,4,22,9,0,0,4,0,21,21,21.0,21.0,21,55,48,52.75,54.0,54, os boot bios_boot_up | boot completed - device not specified | asserted. memory mem_chd0_status | correctable ecc | asserted. system boot initiated system restart | system restart | asserted. memory mem_chb0_status | uncorrectable ecc | asserted.,2020-02-12 22:09:54
7353f6b82c4a,67,3,3,22,0,0,3,0,3,3,3.0,3.0,3,16,13,14.333333333333334,14.0,13, memory #0xe2 | uncorrectable ecc | asserted. memory #0xe2 | memory device disabled | asserted. system boot initiated #0xe0 | initiated by power up | asserted.,2020-01-30 03:22:55
