sn,fault_time,label
SERVER_25176,2020/11/11 2:16,2
SERVER_25178,2020/9/4 14:53,0
SERVER_25179,2020/8/20 2:06,2
SERVER_25182,2020/9/20 21:17,1
SERVER_25183,2020/10/8 2:13,1
SERVER_25184,2020/10/23 16:15,3
SERVER_25185,2020/1/2 5:57,3
SERVER_25189,2020/4/17 8:00,1
SERVER_25191,2020/9/14 6:11,1
SERVER_25192,2020/8/22 17:10,1
SERVER_25193,2020/4/25 0:08,3
SERVER_25195,2020/3/4 22:32,1
SERVER_25196,2020/2/7 11:31,3
SERVER_25197,2020/5/27 12:45,1
SERVER_25198,2020/10/6 17:41,1
SERVER_25199,2020/5/28 18:45,1
SERVER_25200,2020/9/4 23:42,3
SERVER_25202,2020/3/23 14:13,1
SERVER_25203,2020/6/3 8:37,3
SERVER_25205,2020/3/10 10:26,1
SERVER_25209,2020/3/20 16:20,3
SERVER_2521,2020/4/22 17:08,3
SERVER_25211,2020/9/28 10:46,3
SERVER_25216,2020/4/11 19:58,2
SERVER_25217,2019/12/29 19:55,3
SERVER_25219,2020/3/17 13:18,1
SERVER_25220,2020/1/28 11:25,3
SERVER_25221,2020/9/13 12:13,3
SERVER_25222,2020/5/11 11:29,2
SERVER_25223,2020/5/9 0:15,1
SERVER_25224,2020/3/12 12:59,2
SERVER_25225,2020/9/10 23:11,1
SERVER_25226,2020/4/4 12:16,1
SERVER_25230,2020/8/21 21:22,1
SERVER_25231,2020/5/28 11:11,2
SERVER_25232,2020/9/27 13:11,1
SERVER_25233,2020/1/31 18:31,3
SERVER_25234,2020/5/19 10:13,1
SERVER_25236,2020/1/1 20:14,1
SERVER_25237,2020/1/7 21:10,1
SERVER_25245,2020/7/9 17:15,1
SERVER_25246,2020/2/29 13:17,1
SERVER_25247,2020/3/21 22:11,0
SERVER_25248,2020/4/18 4:58,3
SERVER_25249,2020/3/31 2:11,1
SERVER_25251,2020/3/3 9:13,1
SERVER_25252,2020/8/3 8:20,3
SERVER_25254,2020/3/30 14:12,1
SERVER_25261,2020/11/21 14:03,1
SERVER_25262,2020/10/4 15:15,1
SERVER_25264,2020/5/9 15:28,1
SERVER_25268,2020/8/6 17:03,3
SERVER_2527,2020/8/7 19:13,2
SERVER_2527,2020/8/7 19:34,2
SERVER_25272,2020/10/5 15:10,1
SERVER_25273,2020/9/10 2:44,1
SERVER_25275,2020/3/2 16:40,1
SERVER_25277,2020/4/29 7:12,1
SERVER_25279,2020/1/13 18:51,1
SERVER_2528,2020/2/13 16:25,2
SERVER_2528,2020/2/13 16:38,2
SERVER_25280,2020/3/12 2:41,1
SERVER_25285,2020/2/24 17:04,3
SERVER_25286,2020/9/5 20:16,1
SERVER_25289,2020/6/26 21:47,1
SERVER_2529,2020/4/11 20:08,2
SERVER_2529,2020/4/11 20:12,2
SERVER_25293,2020/11/7 13:33,1
SERVER_25297,2020/9/12 16:10,1
SERVER_25298,2020/9/9 3:41,1
SERVER_25299,2020/6/26 17:31,1
SERVER_25300,2020/10/10 13:14,0
SERVER_25304,2020/10/22 5:35,1
SERVER_25305,2020/10/9 7:13,1
SERVER_25306,2020/1/19 14:43,1
SERVER_25307,2020/10/14 21:43,1
SERVER_25308,2020/10/27 15:00,1
SERVER_2531,2020/11/25 12:06,2
SERVER_2531,2020/11/25 12:09,2
SERVER_25311,2020/4/24 8:21,3
SERVER_25312,2020/10/25 16:03,1
SERVER_25313,2020/3/16 21:58,3
SERVER_25314,2020/6/3 20:20,1
SERVER_25315,2020/2/10 14:00,3
SERVER_25317,2020/8/9 8:43,1
SERVER_25318,2020/11/12 16:07,1
SERVER_2532,2020/3/13 1:50,2
SERVER_2532,2020/3/13 1:54,2
SERVER_25321,2020/10/16 8:44,1
SERVER_25324,2020/1/23 4:49,2
SERVER_25327,2020/5/12 21:40,1
SERVER_25328,2020/5/31 22:15,1
SERVER_25329,2020/6/15 16:14,3
SERVER_2533,2020/5/6 14:24,2
SERVER_2533,2020/5/6 14:45,2
SERVER_25331,2020/6/4 3:24,3
SERVER_25332,2020/11/20 15:44,3
SERVER_25335,2020/2/29 10:34,1
SERVER_25336,2020/6/14 12:16,1
SERVER_25337,2020/3/24 11:47,1
SERVER_25338,2020/3/3 10:17,1
SERVER_25339,2020/9/3 17:19,3
SERVER_2534,2020/11/4 21:46,2
SERVER_2534,2020/11/6 1:26,2
SERVER_25347,2020/7/16 16:19,1
SERVER_25349,2020/3/10 10:57,2
SERVER_2535,2020/10/6 19:01,2
SERVER_2535,2020/10/6 19:07,2
SERVER_25350,2020/9/1 11:12,1
SERVER_25353,2020/11/25 20:33,1
SERVER_25355,2020/7/13 23:15,1
SERVER_25357,2020/11/12 20:10,1
SERVER_25358,2020/2/17 2:08,1
SERVER_2536,2020/4/21 21:01,2
SERVER_2536,2020/4/21 21:28,2
SERVER_25360,2020/2/25 7:54,1
SERVER_25361,2020/8/10 22:13,1
SERVER_25362,2020/9/22 8:41,1
SERVER_25364,2020/8/23 11:52,1
SERVER_25365,2020/1/2 8:44,1
SERVER_25366,2020/3/4 10:45,1
SERVER_25367,2020/6/1 20:44,1
SERVER_25369,2020/9/12 15:18,1
SERVER_25370,2020/11/22 10:06,1
SERVER_25372,2020/6/15 1:52,1
SERVER_25375,2020/5/18 16:19,1
SERVER_25376,2020/3/29 14:10,1
SERVER_25378,2020/3/14 8:19,1
SERVER_25379,2020/5/28 8:19,1
SERVER_2538,2020/3/9 0:33,2
SERVER_2538,2020/3/9 0:39,2
SERVER_2538,2020/4/20 20:35,2
SERVER_2538,2020/4/20 20:58,2
SERVER_25381,2020/4/16 20:14,1
SERVER_25382,2020/4/16 10:16,1
SERVER_25383,2020/6/7 6:10,1
SERVER_25384,2020/2/23 13:32,2
SERVER_25385,2020/3/31 8:17,1
SERVER_25388,2020/8/15 8:41,1
SERVER_25389,2020/10/31 18:06,1
SERVER_25390,2020/11/13 20:01,1
SERVER_25391,2020/11/4 18:05,1
SERVER_25394,2020/4/11 0:11,3
SERVER_25395,2020/5/4 21:45,1
SERVER_254,2020/5/9 3:22,3
SERVER_2540,2020/5/9 7:01,2
SERVER_2540,2020/5/9 7:29,2
SERVER_25400,2020/5/7 19:11,1
SERVER_25402,2020/1/13 22:42,1
SERVER_25405,2020/7/18 2:11,1
SERVER_25406,2020/3/10 15:11,1
SERVER_25407,2020/3/26 19:40,1
SERVER_25408,2020/3/21 15:41,1
SERVER_2541,2020/6/6 18:35,2
SERVER_2541,2020/6/6 18:38,2
SERVER_25410,2020/10/17 4:35,1
SERVER_25412,2020/7/25 5:05,1
SERVER_25413,2020/5/31 23:14,1
SERVER_25414,2020/2/1 21:41,1
SERVER_25415,2020/11/24 10:54,1
SERVER_25416,2020/10/14 19:16,1
SERVER_25418,2020/10/10 18:43,1
SERVER_25419,2020/3/30 6:32,3
SERVER_2542,2020/8/12 4:15,2
SERVER_2542,2020/8/12 4:20,2
SERVER_25420,2020/3/29 13:13,1
SERVER_25422,2020/8/28 13:11,1
SERVER_25427,2020/3/12 15:11,1
SERVER_25428,2020/2/21 1:52,1
SERVER_2543,2020/7/29 12:04,2
SERVER_2543,2020/7/29 12:08,2
SERVER_2543,2020/11/8 11:11,2
SERVER_2543,2020/11/9 20:29,2
SERVER_25430,2020/10/12 11:11,1
SERVER_25432,2020/4/8 20:14,1
SERVER_25436,2020/9/18 7:13,1
SERVER_2544,2020/2/2 14:43,1
SERVER_25440,2020/4/16 8:51,1
SERVER_25441,2020/7/21 11:20,1
SERVER_25442,2020/9/12 11:09,2
SERVER_25444,2020/7/24 17:52,1
SERVER_25450,2020/5/12 2:21,1
SERVER_25453,2020/9/22 12:13,1
SERVER_2546,2020/2/8 21:09,2
SERVER_2546,2020/2/8 21:24,2
SERVER_25462,2020/8/23 16:52,1
SERVER_25466,2020/9/21 8:47,1
SERVER_25469,2020/5/9 21:05,1
SERVER_25472,2020/4/28 8:44,1
SERVER_25474,2020/10/19 2:04,1
SERVER_25476,2020/5/7 3:29,2
SERVER_2548,2020/10/22 20:38,3
SERVER_25481,2020/3/28 18:14,1
SERVER_25483,2020/9/8 18:47,3
SERVER_25484,2020/4/11 18:25,3
SERVER_25486,2020/11/1 8:34,1
SERVER_25487,2020/10/28 9:03,1
SERVER_25488,2020/9/23 4:20,3
SERVER_25490,2020/11/2 9:53,1
SERVER_25493,2020/9/21 8:42,2
SERVER_25495,2020/2/21 14:47,1
SERVER_25497,2020/9/2 19:50,1
SERVER_25498,2020/1/2 20:29,1
SERVER_25499,2020/9/6 22:16,1
SERVER_25502,2020/6/23 10:12,1
SERVER_25505,2020/3/18 10:40,1
SERVER_25506,2020/3/18 10:47,1
SERVER_25507,2020/4/8 2:11,1
SERVER_25507,2020/10/2 7:43,1
SERVER_25508,2020/9/20 11:04,1
SERVER_25512,2020/7/7 2:11,1
SERVER_25513,2020/7/26 23:15,1
SERVER_25515,2020/5/23 20:41,1
SERVER_25516,2020/10/20 15:32,1
SERVER_25518,2020/9/10 4:23,3
SERVER_25520,2020/6/29 5:49,1
SERVER_25524,2020/10/7 13:41,3
SERVER_25526,2020/8/30 22:49,2
SERVER_25526,2020/9/13 18:17,2
SERVER_25526,2020/9/13 19:39,2
SERVER_2553,2020/4/29 3:19,3
SERVER_25530,2020/7/14 2:47,0
SERVER_25531,2020/8/9 12:31,2
SERVER_25534,2020/10/2 3:45,2
SERVER_25535,2020/6/22 3:15,1
SERVER_25536,2020/10/1 4:17,1
SERVER_25538,2020/7/3 3:38,1
SERVER_25539,2020/10/18 17:36,2
SERVER_25541,2020/11/23 15:39,2
SERVER_25544,2020/9/9 23:25,2
SERVER_25544,2020/9/9 23:28,2
SERVER_25546,2020/9/8 17:48,2
SERVER_25547,2020/7/18 14:29,0
SERVER_25549,2020/11/1 17:27,3
SERVER_25550,2020/11/1 17:21,3
SERVER_25550,2020/11/1 17:21,3
SERVER_25551,2020/10/6 23:16,3
SERVER_25557,2020/10/10 2:05,1
SERVER_25557,2020/11/8 2:06,1
SERVER_25558,2020/10/19 4:56,1
SERVER_25559,2020/11/10 6:51,1
SERVER_25564,2020/10/15 18:26,0
SERVER_25568,2020/8/14 20:11,3
SERVER_2557,2020/5/15 22:30,3
SERVER_25570,2020/9/12 14:34,3
SERVER_25570,2020/9/19 21:34,3
SERVER_25575,2020/7/4 5:42,2
SERVER_25577,2020/3/24 5:48,2
SERVER_25577,2020/3/29 17:40,2
SERVER_25578,2020/4/28 15:27,1
SERVER_2558,2020/4/26 12:30,3
SERVER_25584,2020/5/4 19:24,1
SERVER_25586,2020/5/21 5:23,1
SERVER_25588,2020/5/24 22:45,2
SERVER_25588,2020/5/24 22:49,2
SERVER_25589,2020/3/27 9:35,2
SERVER_2559,2020/6/24 7:50,3
SERVER_25590,2020/6/6 1:00,2
SERVER_25592,2020/8/30 5:58,2
SERVER_25593,2020/3/7 17:42,2
SERVER_25594,2020/11/12 0:38,3
SERVER_25596,2020/7/27 10:47,2
SERVER_25597,2020/1/12 13:40,2
SERVER_25598,2020/1/12 13:38,2
SERVER_25600,2020/4/7 22:38,2
SERVER_25601,2020/6/4 14:41,3
SERVER_25601,2020/8/6 12:37,3
SERVER_25609,2020/3/8 18:57,2
SERVER_25610,2020/5/29 14:45,2
SERVER_25610,2020/5/29 14:46,2
SERVER_25612,2020/3/29 23:24,2
SERVER_25612,2020/3/29 23:26,2
SERVER_25613,2020/4/16 11:26,2
SERVER_25619,2020/8/13 13:32,2
SERVER_2562,2020/4/21 5:50,2
SERVER_25620,2020/6/18 8:00,2
SERVER_25622,2020/8/13 13:09,2
SERVER_25623,2020/8/13 13:31,2
SERVER_25623,2020/8/13 13:31,2
SERVER_25624,2020/8/13 14:32,2
SERVER_25629,2020/1/19 12:28,2
SERVER_25629,2020/1/19 12:29,2
SERVER_25630,2020/7/18 22:06,3
SERVER_25638,2020/6/15 15:05,2
SERVER_25638,2020/6/17 5:29,2
SERVER_25639,2020/8/27 11:40,2
SERVER_25639,2020/8/27 11:43,2
SERVER_25642,2020/2/25 14:29,2
SERVER_25647,2020/1/29 20:00,2
SERVER_25647,2020/1/29 20:03,2
SERVER_25648,2020/10/25 2:41,2
SERVER_25648,2020/10/25 2:44,2
SERVER_25650,2020/8/13 18:00,2
SERVER_25651,2020/8/20 14:40,2
SERVER_25651,2020/8/20 14:47,2
SERVER_25652,2020/6/3 16:24,2
SERVER_25653,2020/4/3 0:54,3
SERVER_25654,2020/4/2 17:13,2
SERVER_25656,2020/6/3 7:34,2
SERVER_25659,2020/1/7 18:08,2
SERVER_2566,2020/8/29 14:48,3
SERVER_25667,2020/4/22 12:05,2
SERVER_25669,2020/1/20 21:42,2
SERVER_2567,2020/1/3 20:23,3
SERVER_25670,2020/7/4 13:53,2
SERVER_25671,2020/11/25 7:28,2
SERVER_25672,2020/3/25 11:47,2
SERVER_25673,2020/8/1 4:45,2
SERVER_25674,2020/4/16 15:43,2
SERVER_25675,2020/10/7 18:29,3
SERVER_25676,2020/3/21 6:35,2
SERVER_25676,2020/3/24 23:50,2
SERVER_25677,2020/6/17 22:25,2
SERVER_25677,2020/6/17 22:28,2
SERVER_25683,2020/8/14 18:19,2
SERVER_25685,2020/10/16 12:07,3
SERVER_25686,2020/10/25 3:42,2
SERVER_25686,2020/10/25 3:46,2
SERVER_25687,2020/9/4 4:13,2
SERVER_25687,2020/9/4 4:16,2
SERVER_25689,2020/10/26 3:43,2
SERVER_25689,2020/10/26 3:46,2
SERVER_2569,2020/4/18 11:10,2
SERVER_25690,2020/10/25 4:13,2
SERVER_25690,2020/10/25 4:16,2
SERVER_25693,2020/10/24 10:47,2
SERVER_25693,2020/10/24 10:48,2
SERVER_25697,2020/10/12 23:22,2
SERVER_25698,2020/10/9 13:43,0
SERVER_25699,2020/8/25 18:50,0
SERVER_2570,2020/3/28 20:02,3
SERVER_25703,2020/10/20 11:31,0
SERVER_25705,2020/8/29 19:38,0
SERVER_25707,2020/3/16 14:00,0
SERVER_25708,2020/7/25 12:44,0
SERVER_25709,2020/8/17 19:50,0
SERVER_25711,2020/3/16 16:51,0
SERVER_25712,2020/3/16 13:20,0
SERVER_2572,2020/3/28 20:02,3
SERVER_25721,2020/5/28 13:38,0
SERVER_25724,2020/8/24 13:41,0
SERVER_25728,2020/4/17 11:43,0
SERVER_2573,2020/4/8 22:26,3
SERVER_25731,2020/9/23 12:05,0
SERVER_25732,2020/5/15 18:24,0
SERVER_25733,2020/5/22 17:13,0
SERVER_25733,2020/6/2 18:50,0
SERVER_25734,2020/10/3 11:57,0
SERVER_25735,2020/8/13 16:17,0
SERVER_25736,2020/4/23 16:18,0
SERVER_2574,2020/8/8 1:12,0
SERVER_25741,2020/1/22 15:44,0
SERVER_25743,2020/1/23 22:42,0
SERVER_25744,2020/6/13 12:11,0
SERVER_25745,2020/5/24 3:57,0
SERVER_25747,2020/1/24 16:33,0
SERVER_25749,2020/3/22 18:31,0
SERVER_2575,2020/10/12 9:06,2
SERVER_25750,2020/7/3 3:44,0
SERVER_25751,2020/5/21 18:22,0
SERVER_25752,2020/5/16 14:19,0
SERVER_25753,2020/11/21 17:40,0
SERVER_25754,2020/11/13 19:58,0
SERVER_25756,2020/10/27 10:40,0
SERVER_25757,2020/10/29 20:51,0
SERVER_25759,2020/5/16 18:06,0
SERVER_25760,2020/6/29 9:08,0
SERVER_25762,2020/2/20 11:58,0
SERVER_25763,2020/6/26 15:32,0
SERVER_25765,2020/3/5 15:30,0
SERVER_25766,2020/5/8 6:11,0
SERVER_25772,2020/5/23 22:47,0
SERVER_25773,2020/10/17 9:54,0
SERVER_25776,2020/2/10 7:31,0
SERVER_25779,2020/7/26 19:21,0
SERVER_25780,2020/8/1 7:23,0
SERVER_25781,2020/6/28 0:46,0
SERVER_25784,2020/7/29 12:31,0
SERVER_25785,2020/10/7 11:15,0
SERVER_25787,2020/11/25 15:10,0
SERVER_25788,2020/5/14 2:32,0
SERVER_25789,2020/10/16 10:24,0
SERVER_2579,2020/4/18 15:14,2
SERVER_2579,2020/4/18 16:14,1
SERVER_25790,2020/5/14 21:21,0
SERVER_25793,2020/4/21 20:41,0
SERVER_25796,2020/6/12 8:57,0
SERVER_25799,2020/6/16 15:31,0
SERVER_258,2020/6/20 22:13,2
SERVER_2580,2020/5/5 1:41,2
SERVER_25800,2020/5/9 22:57,0
SERVER_25802,2020/2/6 17:48,0
SERVER_25805,2020/4/21 22:08,0
SERVER_25806,2020/6/14 10:08,0
SERVER_25808,2020/6/7 13:49,0
SERVER_25810,2020/9/5 22:11,0
SERVER_25812,2020/1/31 15:39,0
SERVER_25814,2020/6/4 11:33,0
SERVER_25815,2020/2/25 16:19,0
SERVER_25817,2020/1/29 20:12,0
SERVER_25818,2020/4/15 19:23,0
SERVER_25819,2020/10/4 17:23,0
SERVER_2582,2020/7/14 18:20,3
SERVER_25820,2020/9/3 16:18,0
SERVER_25821,2020/3/11 1:45,0
SERVER_25822,2020/4/14 22:46,0
SERVER_25824,2020/5/11 18:23,0
SERVER_25827,2020/4/3 15:15,0
SERVER_2583,2020/10/3 8:17,3
SERVER_25830,2020/1/26 16:12,0
SERVER_25832,2020/1/16 19:37,0
SERVER_25832,2020/3/26 14:18,0
SERVER_25834,2020/6/4 2:13,0
SERVER_25836,2020/3/11 14:19,0
SERVER_25839,2020/10/22 14:45,0
SERVER_2584,2020/3/6 16:41,3
SERVER_25840,2020/8/13 10:53,0
SERVER_25841,2020/5/21 17:23,0
SERVER_25846,2020/5/28 21:45,0
SERVER_25851,2020/3/13 12:01,0
SERVER_25852,2020/1/14 22:41,0
SERVER_2586,2020/7/26 11:45,2
SERVER_25860,2020/11/6 14:52,0
SERVER_25861,2020/8/15 18:13,0
SERVER_25862,2020/1/31 12:25,0
SERVER_25863,2020/3/29 6:04,0
SERVER_25865,2020/3/31 1:43,0
SERVER_2587,2020/5/22 9:39,2
SERVER_25876,2020/8/6 16:43,0
SERVER_25877,2020/9/27 17:43,0
SERVER_2588,2020/7/23 10:34,2
SERVER_25880,2020/1/30 6:28,0
SERVER_25884,2020/2/1 13:40,0
SERVER_25885,2020/7/19 11:43,0
SERVER_25890,2020/10/12 12:11,0
SERVER_25892,2020/11/8 22:25,0
SERVER_25893,2020/1/10 13:07,0
SERVER_25894,2020/4/22 18:04,0
SERVER_25895,2020/9/2 22:31,0
SERVER_25899,2020/6/22 19:34,0
SERVER_259,2020/3/2 17:36,3
SERVER_2590,2020/4/13 10:51,1
SERVER_2590,2020/4/15 23:11,1
SERVER_25902,2020/7/21 11:37,0
SERVER_25907,2020/9/15 13:34,0
SERVER_25908,2020/9/24 9:03,0
SERVER_25909,2020/3/22 19:47,0
SERVER_2591,2020/4/29 0:35,2
SERVER_25911,2020/3/15 1:14,0
SERVER_25914,2020/10/29 3:59,0
SERVER_25915,2020/3/24 19:43,0
SERVER_2592,2020/1/19 10:34,3
SERVER_25920,2020/5/10 6:25,0
SERVER_25920,2020/5/14 7:43,0
SERVER_25924,2020/1/26 11:15,0
SERVER_25925,2020/2/9 2:27,0
SERVER_25928,2020/1/31 14:07,0
SERVER_2593,2020/7/29 7:40,2
SERVER_25932,2020/1/20 14:10,0
SERVER_25934,2020/8/26 23:22,0
SERVER_25937,2020/5/9 12:54,0
SERVER_25938,2020/8/18 15:07,0
SERVER_25939,2020/2/9 14:03,0
SERVER_2594,2020/4/23 11:06,3
SERVER_25940,2020/8/27 13:09,0
SERVER_25944,2020/6/17 14:37,0
SERVER_25950,2020/6/15 8:47,0
SERVER_25958,2020/4/23 12:57,0
SERVER_25959,2020/8/13 0:42,0
SERVER_25961,2020/5/17 17:04,0
SERVER_25963,2020/1/21 11:48,0
SERVER_25964,2020/7/5 12:48,0
SERVER_2597,2020/5/17 4:21,2
SERVER_25973,2020/2/5 16:34,0
SERVER_2598,2020/7/31 8:51,2
SERVER_25985,2020/9/19 16:13,0
SERVER_25986,2020/7/7 20:39,0
SERVER_25987,2020/8/16 23:06,0
SERVER_25988,2020/2/16 19:35,0
SERVER_25990,2020/2/13 18:58,0
SERVER_25991,2020/7/24 8:00,0
SERVER_25992,2020/8/9 22:24,0
SERVER_25993,2020/5/27 14:44,0
SERVER_25997,2020/10/20 11:02,0
SERVER_25998,2019/12/29 15:56,0
SERVER_25999,2020/3/4 3:09,0
SERVER_26,2020/8/5 17:29,2
SERVER_260,2020/4/7 10:58,2
SERVER_26004,2020/5/18 13:21,0
SERVER_26006,2020/1/11 15:54,0
SERVER_26008,2020/7/3 12:48,0
SERVER_26011,2020/5/9 15:56,0
SERVER_26014,2020/3/9 22:16,0
SERVER_26015,2020/5/13 19:43,0
SERVER_26016,2020/9/12 11:54,0
SERVER_26017,2020/11/10 9:41,0
SERVER_26018,2020/11/15 3:47,0
SERVER_26019,2020/2/9 3:40,0
SERVER_2602,2020/6/18 15:51,1
SERVER_26020,2020/4/3 18:44,0
SERVER_26021,2020/7/17 9:51,0
SERVER_26022,2020/7/24 17:31,0
SERVER_26023,2020/8/19 14:43,0
SERVER_26025,2020/4/22 12:23,0
SERVER_26027,2020/1/29 22:19,0
SERVER_26028,2020/1/9 13:10,0
SERVER_26029,2020/1/29 17:25,0
SERVER_2603,2020/5/25 9:21,2
SERVER_2603,2020/9/3 10:18,3
SERVER_26030,2020/5/16 17:44,0
SERVER_26031,2020/3/26 22:23,0
SERVER_26032,2020/4/22 13:18,0
SERVER_26035,2020/1/20 12:20,0
SERVER_26036,2020/9/14 1:04,0
SERVER_26039,2020/8/13 3:29,0
SERVER_26041,2020/7/16 14:10,0
SERVER_26043,2020/4/18 3:55,0
SERVER_26044,2020/3/17 21:11,0
SERVER_26045,2020/3/17 21:12,0
SERVER_26046,2020/9/14 15:06,0
SERVER_26048,2020/6/2 19:59,0
SERVER_2605,2020/10/9 8:52,2
SERVER_26051,2020/7/15 17:18,0
SERVER_26053,2020/4/16 10:36,0
SERVER_26056,2020/6/17 16:22,0
SERVER_26058,2020/5/2 15:01,0
SERVER_2606,2020/5/15 3:04,2
SERVER_26062,2020/5/2 11:48,0
SERVER_26066,2020/8/8 13:39,0
SERVER_26067,2020/9/6 7:04,0
SERVER_2607,2020/2/6 5:54,1
SERVER_2607,2020/5/4 11:53,1
SERVER_2607,2020/8/16 20:21,3
SERVER_26070,2020/3/17 15:05,0
SERVER_26070,2020/7/6 22:03,0
SERVER_26073,2020/3/17 17:41,0
SERVER_26073,2020/6/18 13:12,0
SERVER_26074,2020/3/21 14:50,0
SERVER_26077,2020/7/6 19:33,0
SERVER_26080,2020/9/14 12:42,0
SERVER_26084,2020/7/9 14:55,0
SERVER_26086,2020/7/7 4:08,0
SERVER_26087,2020/7/5 2:21,0
SERVER_26089,2020/6/1 16:26,0
SERVER_26090,2020/8/8 22:11,0
SERVER_26092,2020/8/27 20:49,0
SERVER_26093,2020/9/3 5:43,0
SERVER_26094,2020/7/9 17:22,0
SERVER_26095,2020/6/29 2:13,0
SERVER_26096,2020/6/18 2:04,0
SERVER_26097,2020/4/10 17:24,0
SERVER_26098,2020/6/7 19:13,0
SERVER_26099,2020/7/9 17:33,0
SERVER_261,2020/2/16 7:14,1
SERVER_2610,2020/5/25 12:33,3
SERVER_26100,2020/6/18 12:35,0
SERVER_26105,2020/4/25 4:55,0
SERVER_26107,2020/4/26 4:54,0
SERVER_26110,2020/10/28 13:56,0
SERVER_26111,2020/7/28 12:52,0
SERVER_26112,2020/8/19 21:17,0
SERVER_26113,2020/7/16 17:06,0
SERVER_26116,2020/8/6 17:04,0
SERVER_26119,2020/6/3 6:01,0
SERVER_26120,2020/7/3 15:48,0
SERVER_26126,2020/8/28 3:24,0
SERVER_26127,2020/8/26 4:42,0
SERVER_26133,2020/9/14 18:53,0
SERVER_26134,2020/9/13 11:10,0
SERVER_26137,2020/8/21 16:42,0
SERVER_26138,2020/11/10 10:48,0
SERVER_26139,2020/9/20 10:17,0
SERVER_26141,2020/8/21 16:43,0
SERVER_26143,2020/8/21 15:33,0
SERVER_26145,2020/7/11 6:31,0
SERVER_26146,2020/7/11 6:13,0
SERVER_26147,2020/7/15 5:00,0
SERVER_2615,2020/10/23 17:11,1
SERVER_26151,2020/7/21 11:30,0
SERVER_26155,2020/7/31 11:34,0
SERVER_26157,2020/10/15 11:17,0
SERVER_26158,2020/8/28 7:21,0
SERVER_26159,2020/8/6 15:27,0
SERVER_2616,2020/8/14 15:55,0
SERVER_26160,2020/8/6 8:01,0
SERVER_26166,2020/7/31 20:32,0
SERVER_26168,2020/7/31 7:28,0
SERVER_26170,2020/8/21 0:06,0
SERVER_26170,2020/10/15 17:49,0
SERVER_26170,2020/11/21 11:23,0
SERVER_26172,2020/8/20 1:13,0
SERVER_26175,2020/11/20 13:59,0
SERVER_26179,2020/8/13 16:57,0
SERVER_26180,2020/8/16 20:46,0
SERVER_26182,2020/10/11 20:56,0
SERVER_26186,2020/9/18 11:51,0
SERVER_26188,2020/9/18 11:48,0
SERVER_26189,2020/9/18 11:50,0
SERVER_26191,2020/9/11 12:07,0
SERVER_26192,2020/11/21 11:19,0
SERVER_26194,2020/10/3 13:51,0
SERVER_26197,2020/8/21 15:13,0
SERVER_26198,2020/10/15 13:11,0
SERVER_2620,2020/4/2 18:20,1
SERVER_26200,2020/10/8 20:31,0
SERVER_26203,2020/9/25 14:29,0
SERVER_26205,2020/10/6 14:07,0
SERVER_26206,2020/9/25 14:27,0
SERVER_26207,2020/9/25 14:28,0
SERVER_26208,2020/9/25 14:27,0
SERVER_26209,2020/9/25 14:29,0
SERVER_2621,2020/9/24 23:29,1
SERVER_2621,2020/10/8 11:41,3
SERVER_26210,2020/11/12 14:37,0
SERVER_26211,2020/10/30 16:40,0
SERVER_26214,2020/10/4 13:34,0
SERVER_26215,2020/11/18 11:12,0
SERVER_26218,2020/11/17 15:00,0
SERVER_26222,2020/11/11 20:16,0
SERVER_26225,2020/4/19 1:08,0
SERVER_26227,2020/5/23 19:48,0
SERVER_26228,2020/5/24 19:38,0
SERVER_26229,2020/5/5 12:30,0
SERVER_2623,2020/3/23 17:43,2
SERVER_26232,2020/1/15 14:45,0
SERVER_26235,2020/7/6 6:16,0
SERVER_26244,2020/1/12 19:24,0
SERVER_26248,2020/5/30 20:52,0
SERVER_2625,2020/2/14 15:38,2
SERVER_26252,2020/2/25 20:33,0
SERVER_26252,2020/4/15 2:27,0
SERVER_26253,2020/4/3 4:11,0
SERVER_26254,2020/1/14 11:36,0
SERVER_26255,2020/6/2 13:04,0
SERVER_26257,2020/4/23 13:24,0
SERVER_26258,2020/4/9 4:42,0
SERVER_26259,2020/5/18 18:32,0
SERVER_2626,2020/1/10 19:02,3
SERVER_26261,2020/6/7 11:15,0
SERVER_26263,2020/11/18 21:45,0
SERVER_26264,2020/8/23 3:11,0
SERVER_26266,2020/4/15 15:16,0
SERVER_26267,2020/4/5 5:27,0
SERVER_26268,2020/5/30 16:12,0
SERVER_26269,2020/3/17 9:01,0
SERVER_26270,2020/3/15 18:24,0
SERVER_26272,2020/8/29 8:38,0
SERVER_26274,2020/3/25 17:39,0
SERVER_26276,2020/10/1 9:48,0
SERVER_26277,2020/10/20 14:01,0
SERVER_2628,2020/4/23 8:48,3
SERVER_26280,2020/10/8 14:36,0
SERVER_26282,2020/4/3 14:03,0
SERVER_26284,2020/1/13 13:42,0
SERVER_26285,2020/6/10 14:01,0
SERVER_2630,2020/2/13 6:34,2
SERVER_2630,2020/2/13 6:38,2
SERVER_26300,2020/5/30 12:22,0
SERVER_26301,2020/5/20 18:13,0
SERVER_26311,2020/4/15 11:30,0
SERVER_2632,2020/1/25 9:50,2
SERVER_26322,2020/3/25 10:18,0
SERVER_26325,2020/1/5 15:42,0
SERVER_26326,2020/8/27 13:44,0
SERVER_26328,2020/5/21 18:07,0
SERVER_2633,2020/3/17 13:14,2
